,entity,gender
870,Мите Марков,m
871,Филип I ,m
872,Милован Милованович,m
873,Герхард Рантцау,m
874,Йозеф фон Хесен-Райнфелс-Ротенбург,m
875,Константин Станчов,m
876,Леополд V Бабенберг,m
877,Шарлота Амалия фон Хесен-Ванфрид,f
878,Панчо Кюлюмов,m
879,Даниил Московски,m
880,Якоб I фон Баден,m
881,Фридрих Еберхард фон Хоенлое-Кирхберг,m
882,Хайнрих I фон Лихтенщайн,m
883,Джоузеф Конрад,m
884,Миклош Хорти,m
885,Никола Фурнаджиев ,m
886,Андре-Еркюл дьо Фльори,m
887,Александър Попов ,m
888,Хайнрих VII ,m
889,Георгиос Хрисиидис,m
890,Букура Думбрава,f
891,Рудолф ,m
892,Ото фон Золмс-Рьоделхайм-Асенхайм,m
893,Педро Каро и Суреда,m
894,Теофилакт Тилев,m
895,Спиро Карасулски,m
896,Йохан Лудвиг фон Насау-Хадамар,m
897,Панчо Хаджимишев,m
898,Вилхелмина фон Шварцбург-Рудолщат,f
899,Констанца фон Хоенщауфен,f
900,Йохан I ,m
901,Вилхелм ,m
902,Август ,m
903,Мария Доброплодна,m
904,Амори I ,m
905,Ханс Кристиан Йоахим Грам,m
906,Клара ,f
907,Димитър Маринов,m
908,Адолф II ,m
909,Лудвиг I ,m
910,Лудвиг фон Зайн-Витгенщайн-Хоенщайн,m
911,Хрисант I Константинополски,m
912,Кристина фон Баден-Дурлах,f
913,Емил Верхарен,m
914,Николай Каулбарс,m
915,Хайнрих II Ройс-Бургк,m
916,Филип II фон Брауншвайг-Грубенхаген,m
917,Балтазар Ердман фон Промниц,m
918,Анна Австрийска ,f
919,Николаус Йозеф фон Жакен,m
920,Бохос Бохосян,m
921,Кристиан Биркеланд,m
922,Антон Бузуков,m
923,Хайнрих X фон Флекенщайн,m
924,Константин Босилков,m
925,Албрехт I ,m
926,Мария Бургундска ,f
927,Маргарита Палеологина,f
928,Адолф Фридрих фон дер Шуленбург,m
929,Хасан Хакъ паша,m
930,Филип II ,m
931,Матей Преображенски,m
932,Йохан III ,m
933,Валрам ,m
934,Вернер-Карл-Херман фон дер Шуленбург-Волфсбург,m
935,Димитриос Атанасиу,m
936,Ги дьо Мопасан,m
937,Жан Боден,m
938,Йохан Фридрих фон Атемс,m
939,Самюъл Уолис,m
940,Филип Ервайн фон Шьонборн,m
941,Вилхелм VI ,m
942,Кристоф Кевенхюлер-Айхелберг,m
943,Йосиф Преспански и Охридски ,m
944,Леонардо Винчи,m
945,Йохан Якоб I фон Валдбург-Цайл,m
946,Изидор Тейлор,m
947,Йохан I ,m
948,Филип I фон Баден,m
949,Марко Тотев,m
950,Атила Зафиров,m
951,Алеко Попстаматов,m
952,Карл Мария фон Вебер,m
953,Саншу I,m
954,Младен Цеков,m
955,Йохан Якоб II фон Еберщайн,m
956,Матей Нешков,m
957,Серафим Сливенски,m
958,Ан Конуей,m
959,Албрехт Волфганг фон Хоенлое-Ингелфинген,m
960,Бенедето Закария,m
961,Филип фон дер Марк,m
962,Григорий Шелихов,m
963,Адолф фон Арним-Бойценбург,m
964,Ото II ,m
965,Йоан Мурну,m
966,Квинт Лолий Урбик,m
967,Феликс Шварценберг,m
968,Георг II фон Кирхберг,m
969,Ото Карл фон Йотинген-Йотинген и Йотинген-Шпилберг,m
970,Чарлз Робърт Ашби,m
971,Елисавета Алексеевна,f
972,Шарл Едуар Гийом,m
973,Фридрих Вилхелм фон Каниц,m
974,Лудвиг Лоренц,m
975,Аугуст фон Платен,m
976,Станислав Костанецки,m
977,Иван I,m
978,Павел Костов,m
979,Лудвиг Вилхелм Вернер фон дер Шуленбург,m
980,Себастиан I фон Зайн,m
981,Николо Сагредо,m
982,Фридрих Вилхелм фон Лайнинген-Вестербург,m
983,Габриел Липман,m
984,Евдокия Палеологина,f
985,Феодосий Чернишов,m
986,Константин Врачански,m
987,Емилия фон Вюртемберг,f
988,Мария Комнина ,f
989,Юдит Бабенберг,f
990,Матилда Тосканска,f
991,Рикса от Силезия,f
992,Фердинанд Баварски ,m
993,Георги Наков,m
994,Гюрчу Хатун,m
995,Ернст ,m
996,Жана д'Арк,m
997,Тодор Петков ,m
998,Йойстейн Мейла,m
999,Карл II ,m
1000,Карл Краус,m
1001,Николаус I ,m
1002,Ахим фон Арним,m
1003,Борис Пожаров,f
1004,Бенедето Лути,m
1005,Ото Шот,m
1006,Юдит Унгарска,f
1007,Карл Александер ,m
1008,Георги Арианит,m
1009,Даскалоянис,m
1010,Гракх Бабьоф,m
1011,Леополд I ,m
1012,Пьотър Чайковски,m
1013,Феликс Бракмон,m
1014,Анри Клод,m
1015,Сибила фон Цимерн,f
1016,Шарл VIII,m
1017,Карл ,m
1018,Франсоа Мансар,m
1019,Алфонс Баварски,m
1020,Елизабет Августа София фон Пфалц-Нойбург,f
1021,Сергей Дягилев,m
1022,Шигенобу Окума,m
1023,Гатьо Стоянов,m
1024,Фридрих Клуге,m
1025,Димитър Хаджигеоргиев,m
1026,Атанас Харизанов ,m
1027,Станислав Смолка,m
1028,Маркос Драгумис ,m
1029,Кийотака Курода,m
1030,Джеймс Кетъл,m
1031,Филип ,m
1032,Антоан Вато,m
1033,Удалрих II ,m
1034,Андроник Дука,m
1035,Райхард фон Щархемберг,m
1036,Димитър Мирчев,m
1037,Ибрахим Хайрула бей Пиризаде,m
1038,Дейвид Рицио,m
1039,Богдан Раденкович,m
1040,Амалия Елизабет фон Ханау-Мюнценберг,f
1041,Гюрчин Кокале,m
1042,Евгени Попсимеонов,m
1043,Карл ,m
1044,Атанас Дуков,m
1045,Григорий Карелин,m
1046,Хайнрих IV фон Лихтенау,m
1047,Георги Лазаров,m
1048,Самуил Лешочки,m
1049,Филип Мъдри фон Геминген,m
1050,Едуин Кенан,m
1051,Ото фон Кастел-Рюденхаузен,m
1052,Елишка Краснохорска,f
1053,Джеймс Ричардсън,m
1054,Беатрикс фон Баден ,f
1055,Лазар Хребелянович,m
1056,Джовани ди Козимо Медичи,m
1057,Жан Николе,m
1058,Леонид Пастернак,m
1059,Герман Каравангелис,m
1060,Луиза фон Бранденбург,f
1061,Христаки Павлович,m
1062,Волф Дитрих фон Хоенемс,m
1063,Тадеуш Войчеховски,m
1064,Аверкий ,m
1065,Левон Шант,m
1066,Христо Върбенов,m
1067,Джоана Бейли,f
1068,Симеон Молеров ,m
1069,Лудвиг фон Щайн,m
1070,Педру III ,m
1071,Джонс Хопкинс,m
1072,Йохан Готлиб Георги,m
1073,Елизабет фон Саксония-Лауенбург,f
1074,Петрана Обретенова,f
1075,Адолф Магнус фон Хойм,m
1076,Ото II ,m
1077,Паоло Веронезе,m
1078,Клод Виктор,m
1079,Димитър Табаков ,m
1080,Илия Димитриев,m
1081,Антон Попстоилов,m
1082,Йоханета Елизабет фон Насау-Диленбург,f
1083,Атанасиос Космас,m
1084,Иван Филиповски ,m
1085,Денис I Португалски,m
1086,Тодор Стоянович,m
1087,Николаос Драгумис,m
1088,Йобст фон Лимбург-Щирум,m
1089,Тимотей Строна,m
1090,Карл фон Цинцендорф,m
1091,Христо Юруков ,m
1092,Вилхелм Август фон Брауншвайг-Харбург,m
1093,Фридрих фон Фюрстенберг ,m
1094,Зинон Папанастасиу,m
1095,Риналдо II д’Есте,m
1096,Йохан II ,m
1097,Александър Фудулаки,m
1098,Георги Минков,m
1099,Никола Кондов,m
1100,Казимир фон Еберщайн,m
1101,Джордж Гордън Мийд,m
1102,Аманд фон Бузек,m
1103,Родриго де Бастидас,m
1104,Волф Дитрих фон Геминген ,m
1105,Рифат бей Неврокопски,m
1106,Лудвиг фон Залм-Залм,m
1107,Николай Каменски,m
1108,Томас Дж. Уотсън,m
1109,Матей Бел,m
1110,Пера Тодорович ,m
1111,Христо Пецов,m
1112,Хуан Диас де Грихалва,m
1113,Васил Петев,m
1114,Ото фон Зеефрид,m
1115,Коста Групчев,m
1116,Антон Дяков ,m
1117,Елисавета Неманич,m
1118,Георгиос Караискос,m
1119,Симеон Стефанов,m
1120,Англезия Висконти,f
1121,Коста Шуменкович,m
1122,Йохан Якоб фон Атемс,m
1123,Фридрих Вилхелм I ,m
1124,Джовани Карло Медичи,m
1125,Йохан Адам I Андреас фон Лихтенщайн,m
