,entity,number,gender
2584,Statens institut för rasbiologi,Sing,Masc
2585,Šas,Sing,Masc
2586,Jura Elektroapparate,Sing,Fem
2587,Japonská fotbalová reprezentace,Sing,Fem
2588,Roudnické strojírny a slévárny,Plur,Fem
2589,Domowina,Sing,Fem
2590,Sdružení sportovních svazů České republiky,Sing,Neut
2591,Wilier Triestina,Sing,Masc
2592,Divadlo Petra Bezruče,Sing,Neut
2593,Vláda Júlia Révaye,Sing,Fem
2594,Československý svaz těžké atletiky,Sing,Masc
2595,Orchestre national d'Île-de-France,Sing,Masc
2596,Křesťanská demokracie (Itálie),Sing,Fem
2597,Světová organizace cestovního ruchu,Sing,Fem
2598,Allianz,Sing,Masc
2599,Friedrich Deckel,Sing,Masc
2600,Andělské dílo,Sing,Neut
2601,Hraniční pásmo XII (mobilizace 1938),Sing,Neut
2602,De Havilland Aircraft Company,,
2603,Foma,Sing,Fem
2604,British Leyland,,
2605,L. Beckmann a spol.,,Masc
2606,Světová asociace skautek,Sing,Fem
2607,Ministerstvo pošt a telegrafů,Sing,Neut
2608,Komunistická strana Slovenska (1939),Sing,Fem
2609,Slovenská národná strana (historická),Sing,Fem
2610,Švédská lidová strana,Sing,Fem
2611,Konfederace evropských skautů,Sing,Fem
2612,Radošinské naivné divadlo,Sing,Neut
2613,Chicago Film Critics Association,Sing,Neut
2614,Výzkumný ústav pro sdělovací techniku A. S. Popova,,Masc
2615,Moravská národní strana,Sing,Fem
2616,MOST (iniciativa),Sing,Masc
2617,Maison de l'Europe de Paris,,
2618,Křesťanské společenství,Sing,Neut
2619,Komunistická strana Kuby,Sing,Fem
2620,Jednota nemajetného a pokrokového studentstva,Sing,Fem
2621,Kord Ptáčník,Sing,Masc
2622,Farní sbor Českobratrské církve evangelické v Sokolově,Sing,Masc
2623,Hudson Motor Car Company,Sing,Masc
2624,American Legislative Exchange Council,,
2625,Fabryka Broni „Łucznik”,Sing,Masc
2626,Nejvyšší správní soud Československa,Sing,Masc
2627,Český svaz mariáše,Sing,Masc
2628,Klub výtvarných umělců Aleš,Sing,Masc
2629,Los Zetas,Sing,Masc
2630,Jeden Izrael (1980),Sing,Masc
2631,Moravský rybářský svaz,Sing,Masc
2632,Riverside Records,,
2633,Mezinárodní unie pro čistou a užitou chemii,Sing,Fem
2634,Obscure Records,Plur,Masc
2635,Světová banka,Sing,Fem
2636,Porsche,,Masc
2637,Pickwick Records,Sing,Masc
2638,Německá volební pospolitost,Sing,Fem
2639,Bertone,Sing,Masc
2640,Aerolíneas Argentinas,Sing,Masc
2641,YIT,Sing,Masc
2642,Sanyo,Sing,Neut
2643,Zajatecký tábor Jindřichovice,Sing,Masc
2644,Církev Satanova,Sing,Fem
2645,Arup,Sing,Masc
2646,Centrolew,Sing,Masc
2647,Alleanza Monarchica,Sing,Masc
2648,Geneva International Peace Research Institute,Sing,Fem
2649,AIESEC,Sing,Masc
2650,Kuratorium pro výchovu mládeže v Čechách a na Moravě,Sing,Neut
2651,Ústav mezinárodních vztahů,Sing,Masc
2652,Komunistický svaz mládeže,Sing,Masc
2653,Confederación Nacional del Trabajo,Sing,Masc
2654,Prostor (nakladatelství),Sing,Masc
2655,Severská rada,Sing,Fem
2656,Casablanca Records,Sing,Masc
2657,JR Šikoku,Sing,Masc
2658,Korean Broadcasting System,Sing,Masc
2659,Světová organizace pro zdraví zvířat,Sing,Fem
2660,Pražský lingvistický kroužek,Sing,Masc
2661,Folklórní soubor Hořeňák,Sing,Masc
2662,Asociace MOV uznaných mezinárodních sportovních federací,Sing,Fem
2663,Koncentrační tábor Dachau,Sing,Masc
2664,Petěrburgskij tramvajno-mechaničeskij zavod,,
2665,SPV GmbH,Sing,Masc
2666,Festeticsovo smyčcové kvarteto,Sing,Neut
2667,Biologický ústav ČSAV,Sing,Masc
2668,Euler (letecký výrobce),Sing,Masc
2669,Partei der deutschsprachigen Belgier,,
2670,Národní unie Jihozápadní Afriky,Sing,Fem
2671,Africký národní kongres,Sing,Masc
2672,Costco,,
2673,Organizace Todt,Sing,Fem
2674,Československý svaz mládeže,Sing,Masc
2675,Audio-Technica,Sing,Neut
2676,Volksdeutsche Mittelstelle,,
2677,Glenn L. Martin Company,Sing,Masc
2678,Ultraphon,Sing,Masc
2679,Italská demokratická socialistická strana,Sing,Fem
2680,MÁVAG,Sing,Masc
2681,Federace skautů Evropy,Sing,Fem
2682,Autodesk,Sing,Masc
2683,Cedar Fair Entertainment,Sing,Masc
2684,Les Verts,,
2685,Royal Aircraft Establishment,,
2686,North American Aviation,Sing,Masc
2687,Fine Gael,Sing,Masc
2688,Dětský pěvecký sbor Českého rozhlasu,Sing,Masc
2689,Brough Superior,Sing,Masc
2690,Skupina G15,Sing,Fem
2691,Erato,Sing,Neut
2692,BBC National Orchestra of Wales,,Fem
2693,Narex,Sing,Masc
2694,Fronta za osvobození zvířat,Sing,Fem
2695,Foot Locker,,
2696,Prüftechnik,Sing,Masc
2697,Farní sbor Českobratrské církve evangelické v Mělníku,Sing,Masc
2698,Český rozhlas Olomouc,Sing,Masc
2699,Čtyřlístek (nakladatelství),Sing,Masc
2700,5. divize (mobilizace 1938),Sing,Fem
2701,Pegasus Airlines,,
2702,Hartwig & Vogel,Sing,Masc
2703,Pokroková socialistická strana,Sing,Fem
2704,Pantone,Sing,Masc
2705,Švýcarská lidová strana,Sing,Fem
2706,Česká astronomická společnost,Sing,Fem
2707,DASA,Sing,Fem
2708,7. politbyro ústředního výboru Komunistické strany Číny,Sing,Neut
2709,Slezský institut v Opolí,Sing,Masc
2710,Mensa International,,
2711,American Airlines,,
2712,Lázeňské lesy Karlovy Vary (organizace),Plur,Masc
2713,Asociace tygřích letek států NATO,Sing,Fem
2714,Pražské dětské divadlo,Sing,Neut
2715,Standard Oil,Sing,Masc
2716,Rolls-Royce Holdings,Sing,Masc
2717,Tridentsko tyrolská autonomistická strana,Sing,Fem
2718,Méray Motorkerékpárgyár,Sing,Masc
2719,Caritas Christi,Sing,Masc
2720,Latvijas Radio,,
2721,Kovoslužba,Sing,Fem
2722,Germania (letecká společnost),Sing,Fem
2723,Divadlo Jaroslava Průchy,Sing,Neut
2724,Mezinárodní geografická unie,Sing,Fem
2725,"Josef Ježek, elektrotechnický závod v Hradci Králové",Sing,Masc
2726,Hornolužická knihovna věd,Sing,Fem
2727,World Federation of Great Towers,,
2728,Socialistická strana Spojených států amerických,Sing,Fem
2729,Maďarské demokratické fórum,Sing,Neut
2730,ZTE,Plur,
2731,Svaz mládeže českomoravského venkova,Sing,Masc
2732,Encyklopedický ústav Československé akademie věd,Sing,Masc
2733,Achdut ha-avoda,Sing,Masc
2734,Antirevoluční strana,Sing,Fem
2735,Art And Animation studio,Sing,Masc
2736,Ha-No'ar ha-oved ve-ha-lomed,Sing,Fem
2737,Blackburn Aircraft Limited,,Masc
2738,Automobilka Gatter,Sing,Fem
2739,Ukrajinská fotografická společnost,Sing,Fem
2740,Živnostenská záložna pro Plotiště nad Labem a okolí,Sing,Fem
2741,Wales Green Party,Sing,Masc
2742,JZD Slušovice,Plur,Fem
2743,Koito Manufacturing,Sing,Neut
2744,Partido Obrero de Unificación Marxista,Sing,Neut
2745,Panda Express,Sing,Fem
2746,Jolana (kytara),Sing,Fem
2747,Birra Tirana,Sing,Fem
2748,Divadlo Na korze,Sing,Neut
2749,Národní knihovna Kosova,Sing,Fem
2750,Strana mírného pokroku v mezích zákona,Sing,Fem
2751,Česká školní inspekce,Sing,Fem
2752,Dynamitka Bohnice,Sing,Fem
2753,Tata Motors,Plur,
2754,Vought,Sing,Masc
2755,"Německá evangelická církev v Čechách, na Moravě a ve Slezsku",Sing,Fem
2756,Lidová strana Polska,Sing,Fem
2757,Jungheinrich,Sing,Masc
2758,Chadaš,Sing,Fem
2759,Chazit datit Toratit,,
2760,Muzejní spolek v Třešti,Sing,Masc
2761,Rada Evropy,Sing,Fem
2762,Ha-Merkaz ha-chofši,Sing,Masc
2763,Redken,Sing,Masc
2764,Svaz československých muzeí,Sing,Masc
2765,Citroën,Sing,Masc
2766,Linhartova nadace,Sing,Fem
2767,U. S. Steel Košice,,Masc
2768,Alianční strana Severního Irska,Sing,Fem
2769,Kamaz,Sing,Masc
2770,Farní sbor Českobratrské církve evangelické v Karlových Varech,Sing,Masc
2771,Rossmann,Sing,Masc
2772,Greenpeace,Sing,Fem
2773,Lincoln Motor Company,Sing,Masc
2774,Illusion,Sing,Masc
2775,Catbird Press,Sing,Masc
2776,Sorel (firma),Sing,Masc
2777,Fudžimi Šobó,,
2778,Snow Leopard Trust,Sing,Masc
2779,Lidové hnutí 13. května,Sing,Neut
2780,Mikrobiologický ústav Akademie věd České republiky,Sing,Masc
2781,Chloé,,
2782,Vydavatelství A-Alef,Sing,Neut
2783,"Národně liberální strana (Spojené království, 1922)",Sing,Fem
2784,DAF,,Masc
2785,Versace (společnost),Sing,Fem
2786,BOSMAL,Sing,Masc
2787,Slezská expozitura země Moravskoslezské,Sing,Fem
2788,FIFA,,Fem
2789,Moledet,Sing,Masc
2790,Folkways Records,Plur,Masc
2791,Hlinkova slovenská ľudová strana,Sing,Fem
2792,Arménské divadlo opery a baletu v Jerevanu,Sing,Neut
2793,Sony,Plur,Masc
2794,Bulharská nacionálně socialistická dělnická strana,Sing,Fem
2795,Mezinárodní automobilová federace,Sing,Fem
2796,Charita Liberec,Sing,Fem
2797,Nová alija,Sing,Fem
2798,TEN The Movie Channel,,
2799,Grameen Bank,Sing,Masc
2800,Irská lidově osvobozenecká organizace,Sing,Fem
2801,Novozélandská strana práce,Sing,Fem
2802,Vickers-Armstrongs,Plur,Masc
2803,Čínská aliance,Sing,Fem
2804,Mezinárodní asociace pracujících,Sing,Fem
2805,Spořitelní a záložní spolek pro Slezské Předměstí a okolí,Sing,Masc
2806,Kohlberg Kravis Roberts,Sing,Masc
2807,Hermes-Simplex,Sing,Masc
2808,Český kynologický svaz,Sing,Masc
2809,Německá národně socialistická strana dělnická,Sing,Fem
2810,Folland Aircraft,,Masc
2811,Gützold,Sing,Masc
2812,Chantiers Aéro-Maritimes de la Seine,,
2813,Liberálně demokratická strana (Československo),Sing,Fem
2814,Soudcovská unie České republiky,Sing,Fem
2815,"Josef Seyfried, továrna na kůže v Kuklenách",Sing,Masc
2816,Evropská geovědní unie,Sing,Fem
2817,Bombardier Transportation,Sing,Masc
2818,Emirates,Sing,Masc
2819,Slatiňanská továrna automobilů R. A. Smekal,Sing,Fem
2820,Hooverův institut,Sing,Masc
2821,Beneš-Mráz,Sing,Masc
2822,Faxe,Sing,Fem
2823,Vlastenecká unie Kurdistánu,Sing,Fem
2824,Bloomberg L.P.,Sing,Masc
2825,Monsanto,Sing,Neut
2826,Walker Books,Plur,Fem
2827,Garmin,Sing,Masc
2828,Hnutí,Sing,Neut
2829,Na vlastních nohou – Stonožka,Plur,Fem
2830,Televizní studio Ostrava,Sing,Neut
2831,Pye Records,Sing,Masc
2832,Pituach ve-šalom,Sing,Masc
2833,UPS (firma),Sing,Masc
2834,Hollywood Records,Plur,Masc
2835,Plaid Cymru,Sing,Masc
2836,Balluff,Sing,Masc
2837,Mudd Club,Sing,Masc
2838,17. protiletadlová baterie Klement Gottwald,,
2839,Jonhap,,
2840,Kazeto,Sing,Neut
2841,CFM International,,
2842,Mezinárodní agentura pro výzkum rakoviny,Sing,Fem
2843,Prag-Film AG,Sing,Masc
2844,Rockwell International,Sing,Masc
2845,Mebyon Kernow,Sing,Masc
2846,Wikov,Sing,Masc
2847,Strana přátel piva,Sing,Fem
2848,Matice česká,Sing,Fem
2849,Graphisoft,Sing,Masc
2850,Divadlo U mostu,Sing,Neut
2851,Archieparchie Hajdúdorog,Sing,Masc
2852,Ferrero,Sing,Neut
2853,Klub Za starou Prahu,Sing,Masc
2854,Nigerská strana pro demokracii a socialismus,Sing,Fem
2855,Technický a zkušební ústav stavební Praha,Sing,Masc
2856,Farní sbor Slezské církve evangelické augsburského vyznání v Albrechticích,Sing,Masc
2857,Alfa (vydavatelství),Sing,Fem
2858,Frakce Rudé armády,Sing,Fem
2859,"Alfred Ippen, mostárna a strojírna",Sing,Masc
2860,Spartakovi skauti práce,Plur,Masc
2861,THQ,,
2862,Kostnická jednota,Sing,Fem
2863,Německý národní svaz,Sing,Masc
2864,Útvar rychlého nasazení,Sing,Masc
2865,Stráž obrany státu,Sing,Fem
2866,Favorit (firma),Sing,Masc
2867,Peter Owen Publishers,Sing,Masc
2868,Orgelbau Wünning,Sing,Masc
2869,Svaz židovských zemědělců v Podkarpatské Rusi,Sing,Masc
2870,Práce (nakladatelství),Sing,Fem
2871,United Artists,,
2872,Zveno,Sing,Neut
2873,CILANE,,Fem
2874,DIAMO,Sing,Neut
2875,Demokratická strana (Slovensko),Sing,Fem
2876,Demokratický svaz Slováků a Čechů v Rumunsku,Sing,Masc
2877,Komunistická strana Německa,Sing,Fem
2878,Vesna (spolek),Sing,Fem
2879,Sudetoněmecké krajanské sdružení,Sing,Neut
2880,Société Pour L'Aviation et ses Dérivés,,Fem
2881,Air Koryo,Sing,Masc
2882,Realtek,Sing,Masc
2883,Všesvazová pionýrská organizace V. I. Lenina,Sing,Fem
2884,Srbské hnutí obnovy,Sing,Neut
2885,Světová federace karate,Sing,Fem
2886,HellermannTyton,Sing,Masc
2887,Valentino (módní značka),Sing,Masc
2888,Fronta národní spásy,Sing,Fem
2889,Kaufland,Sing,Masc
2890,Bělehradské výstaviště,Sing,Neut
2891,Tjóðveldi,,
2892,Porcelanosa Grupo,Sing,Fem
2893,Státoprávní pokroková strana,Sing,Fem
2894,Mezinárodní společnost pro hudební výchovu,Sing,Fem
2895,JRC,Sing,Fem
2896,Loganair,Sing,Masc
2897,Avid Technology,Sing,Masc
2898,7-Eleven,,
2899,Accenture,Sing,Fem
2900,Isuzu,Sing,Masc
2901,Continental,Sing,Masc
2902,Landbund (Rakousko),Sing,Masc
2903,Föreningen Vetenskap och Folkbildning,Sing,Masc
2904,"Výzkumný ústav geodetický, topografický a kartografický",Sing,Masc
2905,Maybach,Sing,Masc
2906,Ruská fašistická strana,Sing,Fem
2907,Dánská lidová strana (1941–43),Sing,Fem
2908,Bavorský rolnický svaz,Sing,Masc
2909,LINET,Sing,Masc
2910,White Panther Party,Plur,Masc
2911,UMAX,Sing,Masc
2912,Mezinárodní federace orientačního běhu,Sing,Fem
2913,Český filmový a televizní svaz FITES,Sing,Masc
2914,Divadelní spolek Jezírko,Sing,Masc
2915,Ziehl-Abegg,Sing,Masc
2916,Hay Group,,
2917,Strana demokratické levice,Sing,Fem
2918,Kanadská pobřežní stráž,Sing,Fem
2919,Rayton Fissore,Sing,Masc
2920,Spyker (automobilka),Sing,Masc
2921,Zelení –,Plur,Masc
2922,Zelená alternativa,Sing,Fem
2923,Comet (politická strana),Sing,Masc
2924,Rockstar San Diego,,
2925,Fabryka Samochodów Małolitrażowych,Sing,Fem
2926,Moked,Sing,Masc
2927,Středočeské sdružení výtvarníků Unie výtvarných umělců,Sing,Neut
2928,Československá strana agrární a konservativní,Sing,Fem
2929,Air Seychelles,Sing,Masc
2930,Mezinárodní komise pro ochranu průmyslového dědictví,Sing,Fem
2931,Maki (současná politická strana),Sing,Masc
2932,Jagdgeschwader 301,Sing,Masc
2933,Brit ha-birjonim,Sing,Masc
2934,German-American Bund,Sing,Masc
2935,Spirit Airlines,Plur,Fem
2936,Aer Lingus,Sing,Masc
2937,Poundland,Sing,Masc
2938,New Rose Records,Plur,Masc
2939,Dallas–Fort Worth Film Critics Association,Sing,Masc
2940,Konzervativní lidová strana,Sing,Fem
2941,Farní sbor Slezské církve evangelické augsburského vyznání ve Stonavě,Sing,Masc
2942,Rešima mamlachtit,,
2943,Státní okresní archiv Semily,Sing,Masc
2944,DeSoto,Sing,Neut
2945,Mezinárodní svaz architektů,Sing,Masc
2946,Lawrence Livermore National Laboratory,Sing,Masc
2947,Cathay Pacific,Sing,Fem
2948,Blue1,,
2949,Komise pro kontrolu cenných papírů Spojených států,Sing,Fem
2950,PERI,Sing,Neut
2951,"Eternitas, akciové továrny dehtových výrobků a krycích hmot Hradec Králové",Sing,Masc
2952,Mezinárodní organizace pro tropické dřevo,Sing,Fem
2953,20th Century Studios,,
2954,Továrna dětských vozidel,Sing,Fem
2955,Věznice Vinařice,Sing,Fem
2956,Venstre (Norsko),,
2957,Národní liga pro demokracii,Sing,Fem
2958,Marriott International,,
2959,Regionální knihovna Teplice,Sing,Fem
2960,Iveco,,
2961,Zdravotní středisko Washingtonské univerzity,Sing,Neut
2962,Letov,Sing,Masc
2963,Německý horský spolek pro Ještědské a Jizerské hory,Sing,Masc
2964,Druhá exilová vláda Jana Šrámka,Sing,Fem
2965,Die Linkspartei.PDS,,
2966,Ahnenerbe,Sing,Masc
2967,JAA,Sing,Fem
2968,Slovinská akademie věd a umění,Sing,Fem
2969,Maďarská socialistická strana,Sing,Fem
2970,Beechcraft,Sing,Masc
2971,Toyota,Sing,Fem
2972,Sony Music Entertainment,Plur,Masc
2973,Jachad (nefunkční politická strana),Sing,Masc
2974,Československá strana křesťansko-sociální,Sing,Fem
2975,Austro-Cyclecar,,
2976,Simca,Sing,Fem
2977,Piriou,Sing,Masc
2978,Pěšky městem,,
2979,Strana socialistické levice,Sing,Fem
2980,ČKD Hradec Králové,,Neut
2981,Sabena,Sing,Fem
2982,Tenneco,,
2983,LR Health & Beauty Systems,Sing,Masc
2984,Aircraft Manufacturing Company,,Masc
2985,ZIL,Sing,Masc
2986,SONACA,Sing,Fem
2987,Aérospatiale,Sing,Fem
2988,Die Brücke,,
2989,Oddíl kosmonautů CPK,Sing,Masc
2990,Values Party,Plur,Masc
2991,Delta Air Lines,Sing,Fem
2992,Addison-Wesley,Sing,Masc
2993,"Skidmore, Owings and Merrill",Sing,Neut
2994,Československá televize,Sing,Fem
2995,LOT,Sing,Masc
2996,Makedonska radiotelevizija,Sing,Fem
2997,DaKine,Sing,Masc
2998,Kurzweil Music Systems,Sing,Masc
2999,SunExpress,Sing,Masc
3000,Society of Independent Artists,,Fem
3001,Leyat,Sing,Masc
3002,Národní náboženská strana,Sing,Fem
3003,Oxfam,Sing,Masc
3004,Světová lukostřelecká federace,Sing,Fem
3005,Turkish Airlines,,
3006,Pokrokové spojenectví socialistů a demokratů,Sing,Neut
3007,Fernsehsender Paul Nipkow,Sing,Masc
3008,Čtvrtá vláda Jozefa Tisa,Sing,Fem
3009,Umírněná strana,Sing,Fem
3010,GMM Grammy,,
3011,Zakład Samochodów Dostawczych,,
3012,Mount Baldy Zen Center,Sing,Masc
3013,Iberská federace anarchistické mládeže,Sing,Fem
3014,Hraniční oblast 32 (mobilizace 1938),Sing,Fem
3015,Arsenal de l'Aéronautique,,
3016,Soubor písní a tanců Javořina,Sing,Masc
