,entity,number,gender
1315,Олимпийский комитет Латвии,Sing,Masc
1316,Государственная библиотека Бамберга,Sing,Fem
1317,Олимпийский комитет Нидерландов,Sing,Masc
1318,Минское общество сельского хозяйства,Sing,Neut
1319,Белорусская ассоциация пролетарских писателей,Sing,Fem
1320,Вологодское общество изучения Северного края,Sing,Masc
1321,Польский союз хоккея на льду,,
1322,Китайская партия стремления к справедливости,Sing,Fem
1323,Олимпийский комитет Чили,Plur,
1324,Парагвайская академия испанского языка,Sing,Fem
1325,Российское общество урологов,Sing,Neut
1326,Институт археологии НАН Украины,Plur,
