,entity,number,gender
592,Асоціація регіональних польських пивоварень,Sing,Fem
593,Західноукраїнське орнітологічне товариство,Sing,Neut
594,Товариство історії і старожитностей Остзейських провінцій Росії,Sing,Neut
595,Національний олімпійський комітет Італії,Sing,Masc
596,Міжнародне млинологічне товариство,Sing,Neut
597,Товариство святих Кирила та Мефодія (Бауцен),Sing,Neut
598,Палата представників Кіпру,Sing,Fem
599,Державне зібрання Словенії,Sing,Neut
600,Saab-Scania,,
601,Міністерство оборони Російської Федерації,Sing,Neut
602,Greencubator,,
603,Інститут прикладних досліджень (Єрусалим),Sing,Masc
604,Товариство Червоного Хреста України,Sing,Neut
605,Парламент Єгипту,Sing,Masc
606,Міністерство контролю КНР,Sing,Neut
607,Абезь,,
608,Сенат Австралії,Sing,Masc
609,Логос (група),Sing,Masc
610,Асоціація працівників дошкільної освіти,Sing,Fem
611,Лотта Сверд,Sing,Fem
612,Міжнародний фонд сільськогосподарського розвитку,Sing,Masc
613,IMS Global Learning Consortium,,
614,Комітет Оборони Робітників,Sing,Masc
615,Товариство охорони природи в Ізраїлі,Sing,Neut
616,Блокчейн асоціація України,Sing,Masc
617,Федеральна служба виконання покарань Росії,Sing,Fem
618,Німецька кіноакадемія,Sing,Fem
619,Фонд Західної Канади,Sing,Masc
